id,title,author,avg_rating,ratings,url,img,pages,year
1356,Jayber Crow,Wendell Berry,4.33,"5,944",/book/show/57460.Jayber_Crow,https://d2arxad8u2l0g7.cloudfront.net/books/1433600577l/57460.jpg,363,2000
1357,Lonesome Dove,Larry McMurtry,4.46,"107,110",/book/show/256008.Lonesome_Dove,https://d2arxad8u2l0g7.cloudfront.net/books/1378573063l/256008.jpg,945,1985
1358,The Phantom of the Opera,Gaston Leroux,3.97,"140,890",/book/show/480204.The_Phantom_of_the_Opera,https://d2arxad8u2l0g7.cloudfront.net/books/1327867727l/480204.jpg,360,1909
1359,Purple Hibiscus,Chimamanda Ngozi Adichie,4.08,"26,210",/book/show/126381.Purple_Hibiscus,https://d2arxad8u2l0g7.cloudfront.net/books/1329431038l/126381.jpg,307,2003
1360,My Antonia / O Pioneers!,Willa Cather,3.91,"1,373",/book/show/5844400-my-antonia-o-pioneers,https://d2arxad8u2l0g7.cloudfront.net/books/1408459478l/5844400.jpg,,1913
1361,"Ties That Bind, Ties That Break",Lensey Namioka,3.81,"2,267",/book/show/962767.Ties_That_Bind_Ties_That_Break,https://d2arxad8u2l0g7.cloudfront.net/books/1320393919l/962767.jpg,160,1999
1362,A Book of Luminous Things: An International Anthology of Poetry,Czesław Miłosz,4.19,"1,805",/book/show/145666.A_Book_of_Luminous_Things,https://d2arxad8u2l0g7.cloudfront.net/books/1348394355l/145666.jpg,344,1996
1363,The Drowning Tree,Carol Goodman,3.81,"3,086",/book/show/147918.The_Drowning_Tree,https://d2arxad8u2l0g7.cloudfront.net/books/1348795732l/147918.jpg,,1996
1364,The Bostonians,Henry James,3.58,"4,922",/book/show/194546.The_Bostonians,https://d2arxad8u2l0g7.cloudfront.net/books/1320389124l/194546.jpg,496,1886
1365,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",Alexander McCall Smith,3.74,"173,458",/book/show/7061.The_No_1_Ladies_Detective_Agency,https://d2arxad8u2l0g7.cloudfront.net/books/1459953654l/7061.jpg,235,1998
1366,Retold African American Folktales,David Haynes,0.00,0,/book/show/14901346-retold-african-american-folktales,,112,
1367,Tobacco Road,Erskine Caldwell,3.73,"10,864",/book/show/59091.Tobacco_Road,https://d2arxad8u2l0g7.cloudfront.net/books/1369852920l/59091.jpg,192,1932
1368,This Side of Paradise,F. Scott Fitzgerald,3.69,"43,120",/book/show/46165.This_Side_of_Paradise,https://d2arxad8u2l0g7.cloudfront.net/books/1388706954l/46165.jpg,288,1920
1369,"The Blue Sword (Damar, #1)",Robin McKinley,4.23,"43,669",/book/show/407813.The_Blue_Sword,https://d2arxad8u2l0g7.cloudfront.net/books/1286927812l/407813.jpg,256,1982
1370,Born Confused,Tanuja Desai Hidier,3.79,"4,252",/book/show/766319.Born_Confused,https://d2arxad8u2l0g7.cloudfront.net/books/1328868906l/766319.jpg,512,2002
1371,A Little Princess,Frances Hodgson Burnett,4.20,"187,327",/book/show/3008.A_Little_Princess,https://d2arxad8u2l0g7.cloudfront.net/books/1327868556l/3008.jpg,242,1905
1372,"Chanda's Secrets (Chanda, #1)",Allan Stratton,3.85,"1,764",/book/show/782384.Chanda_s_Secrets,https://d2arxad8u2l0g7.cloudfront.net/books/1429583785l/782384.jpg,200,2004
1373,Affliction,Russell Banks,3.98,"2,718",/book/show/227751.Affliction,https://d2arxad8u2l0g7.cloudfront.net/books/1310092463l/227751.jpg,368,1997
1374,Where Angels Fear to Tread / A Room with a View,E.M. Forster,it was amazing 5.00,,/book/show/24231696-where-angels-fear-to-tread-a-room-with-a-view,,377,1905
1375,"City of the Beasts (Eagle and Jaguar, #1)",Isabel Allende,3.68,"19,688",/book/show/3304.City_of_the_Beasts,https://d2arxad8u2l0g7.cloudfront.net/books/1331488122l/3304.jpg,408,2002
1376,Ginger Snap: The Sweet Shop Girls,Arden Bell,it was amazing 5.00,,/book/show/23839337-ginger-snap,https://d2arxad8u2l0g7.cloudfront.net/books/1419354135l/23839337.jpg,27,1955
1377,Crow Lake,Mary Lawson,3.84,"12,163",/book/show/8646.Crow_Lake,https://d2arxad8u2l0g7.cloudfront.net/books/1388187730l/8646.jpg,324,2002
1378,"Ancient Greek Stories - About Africa,",J.O. de Graft Hanson,0.00,0,/book/show/28228412-ancient-greek-stories---about-africa,https://d2arxad8u2l0g7.cloudfront.net/books/1450306168l/28228412.jpg,65,1953
1379,The Tiger Who Came to Tea,Judith Kerr,4.22,"9,904",/book/show/1099097.The_Tiger_Who_Came_to_Tea,https://d2arxad8u2l0g7.cloudfront.net/books/1369858732l/1099097.jpg,32,1968
1380,Where the Sidewalk Ends: The Poems and Drawings of Shel Silverstein,Shel Silverstein,4.28,"969,261",/book/show/30119.Where_the_Sidewalk_Ends,https://d2arxad8u2l0g7.cloudfront.net/books/1168052448l/30119.jpg,176,
1381,"Wacky Aphorisms, What the Web Says about Dissolution: A Novel of Tudor England Introducing Matthew Shardlake",Andrew Bing,it was amazing 5.00,,/book/show/17951884-wacky-aphorisms-what-the-web-says-about-dissolution,https://d2arxad8u2l0g7.cloudfront.net/books/1369158541l/17951884.jpg,44,2003
1382,Cutting for Stone,Abraham Verghese,4.28,"252,438",/book/show/3591262-cutting-for-stone,https://d2arxad8u2l0g7.cloudfront.net/books/1327931601l/3591262.jpg,541,
1383,The Taming of the Shrew,William Shakespeare,3.82,"126,151",/book/show/47021.The_Taming_of_the_Shrew,https://d2arxad8u2l0g7.cloudfront.net/books/1327935253l/47021.jpg,291,1592
1384,Ubik,Philip K. Dick,4.10,"50,140",/book/show/22590.Ubik,https://d2arxad8u2l0g7.cloudfront.net/books/1327995569l/22590.jpg,288,1969
1385,Darkness Spoken: The Collected Poems of Ingeborg Bachmann,Ingeborg Bachmann,4.51,377,/book/show/265986.Darkness_Spoken,https://d2arxad8u2l0g7.cloudfront.net/books/1354208545l/265986.jpg,688,1994
1386,Falconer,John Cheever,3.65,"5,628",/book/show/722367.Falconer,https://d2arxad8u2l0g7.cloudfront.net/books/1339091605l/722367.jpg,224,1977
1387,"Stormbreaker (Alex Rider, #1)",Anthony Horowitz,3.96,"66,749",/book/show/136782.Stormbreaker,https://d2arxad8u2l0g7.cloudfront.net/books/1288354739l/136782.jpg,256,2000
1388,The Tragical History of Doctor Faustus,Christopher Marlowe,3.67,3,/book/show/28860639-the-tragical-history-of-doctor-faustus,,106,1604
1389,The Gruffalo,Julia Donaldson,4.46,"19,156",/book/show/1013383.The_Gruffalo,https://d2arxad8u2l0g7.cloudfront.net/books/1329674496l/1013383.jpg,32,1999
1390,Henry IV Part I,William Shakespeare,0.00,0,/book/show/31336708-henry-iv-part-i,,92,1597
1391,The Wasp Factory,Iain Banks,3.86,"47,614",/book/show/567678.The_Wasp_Factory,https://d2arxad8u2l0g7.cloudfront.net/books/1434940562l/567678.jpg,192,1984
1392,"A Dog's Purpose (A Dog's Purpose, #1)",W. Bruce Cameron,4.33,"47,807",/book/show/7723542-a-dog-s-purpose,https://d2arxad8u2l0g7.cloudfront.net/books/1441219933l/7723542.jpg,319,2010
1393,The First Discworld Novels the Colour of Magic and the Light Fantastic,Terry Pratchett,4.15,"5,174",/book/show/64144.The_First_Discworld_Novels_the_Colour_of_Magic_and_the_Light_Fantastic,https://d2arxad8u2l0g7.cloudfront.net/books/1170621261l/64144.jpg,352,1983
1394,The Merchant of Venice,William Shakespeare,3.77,"116,263",/book/show/24128.The_Merchant_of_Venice,https://d2arxad8u2l0g7.cloudfront.net/books/1327871054l/24128.jpg,247,1598
1395,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",Jeff Kinney,3.96,"200,248",/book/show/389627.Diary_of_a_Wimpy_Kid,https://d2arxad8u2l0g7.cloudfront.net/books/1388183826l/389627.jpg,217,
1396,I Capture the Castle,Dodie Smith,really liked it 4.00,"59,803",/book/show/31122.I_Capture_the_Castle,https://d2arxad8u2l0g7.cloudfront.net/books/1385316083l/31122.jpg,343,1934
1397,"Good Night, Mr. Tom",Michelle Magorian,4.26,"27,410",/book/show/161099.Good_Night_Mr_Tom,https://d2arxad8u2l0g7.cloudfront.net/books/1282757902l/161099.jpg,320,1981
1398,Through the Language Glass: Why the World Looks Different in Other Languages,Guy Deutscher,3.86,"2,750",/book/show/8444621-through-the-language-glass,https://d2arxad8u2l0g7.cloudfront.net/books/1317066228l/8444621.jpg,304,
1399,Goodnight Moon,Margaret Wise Brown,4.27,"240,658",/book/show/32929.Goodnight_Moon,https://d2arxad8u2l0g7.cloudfront.net/books/1439223893l/32929.jpg,32,
1400,"The Enchanted Wood (The Faraway Tree, #1)",Enid Blyton,4.22,"15,943",/book/show/17491.The_Enchanted_Wood,https://d2arxad8u2l0g7.cloudfront.net/books/1428732266l/17491.jpg,213,1939
1401,"Percy Jackson and the Olympians Boxed Set (Percy Jackson and the Olympians, #1-3)",Rick Riordan,4.58,"30,184",/book/show/3165162-percy-jackson-and-the-olympians-boxed-set,https://d2arxad8u2l0g7.cloudfront.net/books/1388181482l/3165162.jpg,1032,
1402,Ecotopia,Ernest Callenbach,3.61,"2,774",/book/show/550165.Ecotopia,https://d2arxad8u2l0g7.cloudfront.net/books/1420404504l/550165.jpg,181,1975
1403,The Boy Who Painted the Piasa Bird (HISTORY FOR THE REST OF US Book 5),Peggy Koch,0.00,0,/book/show/23875378-the-boy-who-painted-the-piasa-bird,https://d2arxad8u2l0g7.cloudfront.net/books/1418686708l/23875378.jpg,41,1965
1404,The Story of Tracy Beaker,Jacqueline Wilson,3.67,"14,116",/book/show/462684.The_Story_of_Tracy_Beaker,https://d2arxad8u2l0g7.cloudfront.net/books/1320527485l/462684.jpg,160,1991
1405,American Gods,Neil Gaiman,4.10,"426,568",/book/show/30165203-american-gods,https://d2arxad8u2l0g7.cloudfront.net/books/1462924585l/30165203.jpg,635,2001
1406,The Farming of Bones,Edwidge Danticat,4.06,"5,542",/book/show/31115.The_Farming_of_Bones,https://d2arxad8u2l0g7.cloudfront.net/books/1388185521l/31115.jpg,312,1998
1407,"The Worst Witch (Worst Witch, #1)",Jill Murphy,3.92,"12,428",/book/show/351023.The_Worst_Witch,https://d2arxad8u2l0g7.cloudfront.net/books/1349047328l/351023.jpg,107,1974
1408,"The Physician (Cole Family Trilogy, #1)",Noah Gordon,4.34,"22,581",/book/show/4692.The_Physician,https://d2arxad8u2l0g7.cloudfront.net/books/1389582565l/4692.jpg,720,1986
1409,"The World of Winnie-the-Pooh (Winnie-the-Pooh, #1-2)",A.A. Milne,4.42,"40,353",/book/show/99111.The_World_of_Winnie_the_Pooh,https://d2arxad8u2l0g7.cloudfront.net/books/1348200401l/99111.jpg,353,
1410,The Very Hungry Caterpillar,Eric Carle,4.28,"272,466",/book/show/4948.The_Very_Hungry_Caterpillar,https://d2arxad8u2l0g7.cloudfront.net/books/1327878225l/4948.jpg,26,
1411,The Boy in the Striped Pajamas,John Boyne,4.08,"275,303",/book/show/39999.The_Boy_in_the_Striped_Pajamas,https://d2arxad8u2l0g7.cloudfront.net/books/1366228171l/39999.jpg,224,2006
1412,"He, She and It",Marge Piercy,3.98,"3,673",/book/show/788331.He_She_and_It,https://d2arxad8u2l0g7.cloudfront.net/books/1347374695l/788331.jpg,448,1991
1413,Trainspotting,Irvine Welsh,4.06,"101,485",/book/show/135836.Trainspotting,https://d2arxad8u2l0g7.cloudfront.net/books/1353033083l/135836.jpg,448,1993
1414,"The End (A Series of Unfortunate Events, #13)",Lemony Snicket,3.98,"61,827",/book/show/65112.The_End,https://d2arxad8u2l0g7.cloudfront.net/books/1441565208l/65112.jpg,337,
1415,Selected Poems: 1965-1975,Margaret Atwood,4.17,"1,208",/book/show/17648.Selected_Poems,https://d2arxad8u2l0g7.cloudfront.net/books/1382943038l/17648.jpg,240,1975
1416,Bread Givers,Anzia Yezierska,3.67,"3,609",/book/show/3637.Bread_Givers,https://d2arxad8u2l0g7.cloudfront.net/books/1347803372l/3637.jpg,336,
1417,,,,,,,,1987
1418,Valley of the Dolls,Jacqueline Susann,3.68,"32,000",/book/show/581811.Valley_of_the_Dolls,https://d2arxad8u2l0g7.cloudfront.net/books/1429239923l/581811.jpg,448,
1419,The Pearl,John Steinbeck,3.37,"129,320",/book/show/5308.The_Pearl,https://d2arxad8u2l0g7.cloudfront.net/books/1437234939l/5308.jpg,96,1947
1420,Hard Times,Charles Dickens,3.49,"38,042",/book/show/5344.Hard_Times,https://d2arxad8u2l0g7.cloudfront.net/books/1348651243l/5344.jpg,353,1854
1421,"Breath, Eyes, Memory",Edwidge Danticat,3.85,"21,197",/book/show/5186.Breath_Eyes_Memory,https://d2arxad8u2l0g7.cloudfront.net/books/1423684958l/5186.jpg,234,
1422,"The Secret Diary of Adrian Mole, Aged 13 3/4  (Adrian Mole, #1)",Sue Townsend,3.84,"30,037",/book/show/51070.The_Secret_Diary_of_Adrian_Mole_Aged_13_3_4,https://d2arxad8u2l0g7.cloudfront.net/books/1285269220l/51070.jpg,272,1982
1423,"Artemis Fowl (Artemis Fowl, #1)",Eoin Colfer,3.81,"365,302",/book/show/249747.Artemis_Fowl,https://d2arxad8u2l0g7.cloudfront.net/books/1327945104l/249747.jpg,316,2001
1424,The Glass Menagerie,Tennessee Williams,3.66,"86,949",/book/show/92517.The_Glass_Menagerie,https://d2arxad8u2l0g7.cloudfront.net/books/1391591003l/92517.jpg,104,1944
1425,"The Girl with the Dragon Tattoo (Millennium, #1)",Stieg Larsson,4.09,"1,711,244",/book/show/2429135.The_Girl_with_the_Dragon_Tattoo,https://d2arxad8u2l0g7.cloudfront.net/books/1327868566l/2429135.jpg,465,2005
1426,The Beautyful Ones Are Not Yet Born,Ayi Kwei Armah,3.91,"1,623",/book/show/264587.The_Beautyful_Ones_Are_Not_Yet_Born,https://d2arxad8u2l0g7.cloudfront.net/books/1338642082l/264587.jpg,191,1968
1427,The Commitments,Roddy Doyle,3.95,"11,242",/book/show/269795.The_Commitments,https://d2arxad8u2l0g7.cloudfront.net/books/1173298169l/269795.jpg,144,1987
1428,The Bluest Eye,Toni Morrison,3.98,"113,090",/book/show/11337.The_Bluest_Eye,https://d2arxad8u2l0g7.cloudfront.net/books/1388208495l/11337.jpg,216,1970
1429,We're Going on a Bear Hunt,Michael Rosen,4.25,"31,680",/book/show/201126.We_re_Going_on_a_Bear_Hunt,https://d2arxad8u2l0g7.cloudfront.net/books/1388274854l/201126.jpg,36,1989
1430,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,3.92,"901,473",/book/show/119322.The_Golden_Compass,https://d2arxad8u2l0g7.cloudfront.net/books/1451271747l/119322.jpg,399,
1431,Selected Poems II: 1976 - 1986,Margaret Atwood,4.25,652,/book/show/17653.Selected_Poems_II,https://d2arxad8u2l0g7.cloudfront.net/books/1382938153l/17653.jpg,160,1986
1432,"Noughts & Crosses (Noughts & Crosses, #1)",Malorie Blackman,4.23,"29,954",/book/show/714902.Noughts_Crosses,https://d2arxad8u2l0g7.cloudfront.net/books/1443903273l/714902.jpg,479,2001
1433,The Berlin Stories: The Last of Mr Norris/Goodbye to Berlin,Christopher Isherwood,4.02,"7,943",/book/show/16810.The_Berlin_Stories,https://d2arxad8u2l0g7.cloudfront.net/books/1388792046l/16810.jpg,401,1946
1434,"The Challenge of Cross-Cultural Interpretation in the Anglo-Indian Novel: The Raj Revisited: A Comparative Study of Three Booker Prize Authors: Paul Scott, the Raj Quartet, J.G.Farrell, the Siege of Krishnapur, Ruth Prawer Jhabvala, Heat and Dust",Gerwin Strobl,0.00,0,/book/show/725620.The_Challenge_of_Cross_Cultural_Interpretation_in_the_Anglo_Indian_Novel,,278,1973
1435,Nothing Like the Sun,Anthony Burgess,3.81,804,/book/show/16241209-nothing-like-the-sun,https://d2arxad8u2l0g7.cloudfront.net/books/1361329646l/16241209.jpg,288,1964
1436,The Line of Beauty,Alan Hollinghurst,3.68,"16,444",/book/show/139087.The_Line_of_Beauty,https://d2arxad8u2l0g7.cloudfront.net/books/1172099924l/139087.jpg,438,2004
1437,The Thinking Reed,Rebecca West,3.56,100,/book/show/1058030.The_Thinking_Reed,https://d2arxad8u2l0g7.cloudfront.net/books/1332461077l/1058030.jpg,431,1936
1438,The Public Burning,Robert Coover,3.99,839,/book/show/156198.The_Public_Burning,https://d2arxad8u2l0g7.cloudfront.net/books/1348324051l/156198.jpg,544,1977
1439,Beat The Devil,Claud Cockburn,3.92,12,/book/show/4795742-beat-the-devil,https://d2arxad8u2l0g7.cloudfront.net/books/1401210221l/4795742.jpg,272,1951
1440,The Indian Lawyer: A Novel,James Welch,3.60,277,/book/show/156410.The_Indian_Lawyer,https://d2arxad8u2l0g7.cloudfront.net/books/1349012666l/156410.jpg,352,1990
1441,The Grand Resort Hotels of the White Mountains: A Vanishing Architectural Legacy,Bryant F. Tolles Jr.,4.62,8,/book/show/46088.The_Grand_Resort_Hotels_of_the_White_Mountains,https://d2arxad8u2l0g7.cloudfront.net/books/1170313095l/46088.jpg,263,1981
1442,The Ordeal Of Gilbert Pinfold,Evelyn Waugh,3.49,760,/book/show/1320762.The_Ordeal_Of_Gilbert_Pinfold,https://d2arxad8u2l0g7.cloudfront.net/books/1182735753l/1320762.jpg,,1957
1443,The Making of Americans,Gertrude Stein,3.72,362,/book/show/58367.The_Making_of_Americans,https://d2arxad8u2l0g7.cloudfront.net/books/1438891392l/58367.jpg,926,1925
1444,Light Years,James Salter,4.06,"3,166",/book/show/174622.Light_Years,https://d2arxad8u2l0g7.cloudfront.net/books/1374594784l/174622.jpg,308,1976
1445,Nova Express (The Nova Trilogy #3),William S. Burroughs,3.68,"2,327",/book/show/23931.Nova_Express,https://d2arxad8u2l0g7.cloudfront.net/books/1439123351l/23931.jpg,192,1964
1446,The Ticket That Exploded (The Nova Trilogy #2),William S. Burroughs,3.64,"1,753",/book/show/600506.The_Ticket_That_Exploded,https://d2arxad8u2l0g7.cloudfront.net/books/1388756110l/600506.jpg,217,1962
1447,The Soft Machine (The Nova Trilogy #1),William S. Burroughs,3.47,"4,148",/book/show/23937.The_Soft_Machine,https://d2arxad8u2l0g7.cloudfront.net/books/1388756111l/23937.jpg,184,1961
1448,Almanac of the Dead,Leslie Marmon Silko,3.95,"2,021",/book/show/52385.Almanac_of_the_Dead,https://d2arxad8u2l0g7.cloudfront.net/books/1386924233l/52385.jpg,768,1991
1449,A Mirror for Witches,Esther Forbes,3.92,95,/book/show/1042146.A_Mirror_for_Witches,https://d2arxad8u2l0g7.cloudfront.net/books/1396833377l/1042146.jpg,215,1928
1450,The Slaves of Solitude,Patrick Hamilton,4.07,"1,180",/book/show/176964.The_Slaves_of_Solitude,https://d2arxad8u2l0g7.cloudfront.net/books/1320547784l/176964.jpg,242,1947
1451,"Self Kindness for Busy, Intelligent Women: 57 Ways to be Kind to Body Mind and Soul: 1",Liz Keaney,liked it 3.00,,/book/show/21175332-self-kindness-for-busy-intelligent-women,https://d2arxad8u2l0g7.cloudfront.net/books/1394391272l/21175332.jpg,48,1964
1452,Galileo,Bertolt Brecht,3.71,"5,846",/book/show/64410.Galileo,https://d2arxad8u2l0g7.cloudfront.net/books/1388231215l/64410.jpg,160,1945
1453,Novel on Yellow Paper,Stevie Smith,3.60,235,/book/show/408704.Novel_on_Yellow_Paper,https://d2arxad8u2l0g7.cloudfront.net/books/1347722652l/408704.jpg,264,1936
1454,Take It or Leave It,Raymond Federman,really liked it 4.00,65,/book/show/266753.Take_It_or_Leave_It,https://d2arxad8u2l0g7.cloudfront.net/books/1347314631l/266753.jpg,456,1976
1455,A Feast of Snakes,Harry Crews,4.02,"2,882",/book/show/24847.A_Feast_of_Snakes,https://d2arxad8u2l0g7.cloudfront.net/books/1388584874l/24847.jpg,192,1976
1456,Less Than Angels,Barbara Pym,4.01,"1,379",/book/show/587597.Less_Than_Angels,https://d2arxad8u2l0g7.cloudfront.net/books/1348070499l/587597.jpg,256,1955
1457,Vida,Marge Piercy,3.79,605,/book/show/157544.Vida,https://d2arxad8u2l0g7.cloudfront.net/books/1320479109l/157544.jpg,480,1975
1458,A Place of Greater Safety,Hilary Mantel,3.94,"4,609",/book/show/101921.A_Place_of_Greater_Safety,https://d2arxad8u2l0g7.cloudfront.net/books/1363435037l/101921.jpg,749,1992
1459,,,,,,,,1630
1460,The Plot Against America,Philip Roth,3.67,"24,910",/book/show/703.The_Plot_Against_America,https://d2arxad8u2l0g7.cloudfront.net/books/1327711853l/703.jpg,391,2004
1461,Mensagem - Poemas esotéricos,Fernando Pessoa,4.19,"4,273",/book/show/592221.Mensagem_Poemas_esot_ricos,https://d2arxad8u2l0g7.cloudfront.net/books/1353519295l/592221.jpg,532,1934
1462,"Regeneration (Regeneration, #1)",Pat Barker,4.03,"18,126",/book/show/5872.Regeneration,https://d2arxad8u2l0g7.cloudfront.net/books/1365925619l/5872.jpg,256,1991
1463,Animal Dreams,Barbara Kingsolver,4.04,"51,459",/book/show/77262.Animal_Dreams,https://d2arxad8u2l0g7.cloudfront.net/books/1421266415l/77262.jpg,342,1990
1464,,,,,,,,2011
1465,The Mask of Dimitrios,Eric Ambler,really liked it 4.00,2,/book/show/30113015-the-mask-of-dimitrios,https://d2arxad8u2l0g7.cloudfront.net/books/1463598484l/30113015.jpg,,1944
1466,The Country of the Pointed Firs,Sarah Orne Jewett,3.73,"1,762",/book/show/2347137.The_Country_of_the_Pointed_Firs,https://d2arxad8u2l0g7.cloudfront.net/books/1416475940l/2347137.jpg,224,1896
1467,Tree of Smoke,Denis Johnson,3.57,"7,411",/book/show/271074.Tree_of_Smoke,https://d2arxad8u2l0g7.cloudfront.net/books/1386924799l/271074.jpg,614,2007
1468,Morte D'Urban,J.F. Powers,3.91,576,/book/show/133166.Morte_D_Urban,https://d2arxad8u2l0g7.cloudfront.net/books/1320461227l/133166.jpg,360,1962
1469,The Great Fire,Shirley Hazzard,3.41,"3,304",/book/show/142975.The_Great_Fire,https://d2arxad8u2l0g7.cloudfront.net/books/1327647958l/142975.jpg,336,2003
1470,Written on the Body,Jeanette Winterson,4.08,"18,150",/book/show/15054.Written_on_the_Body,https://d2arxad8u2l0g7.cloudfront.net/books/1386924844l/15054.jpg,192,1993
1471,Americanah,Chimamanda Ngozi Adichie,4.22,"100,410",/book/show/15796700-americanah,https://d2arxad8u2l0g7.cloudfront.net/books/1356654499l/15796700.jpg,477,2013
1472,July's People,Nadine Gordimer,3.54,"4,257",/book/show/111050.July_s_People,https://d2arxad8u2l0g7.cloudfront.net/books/1328616249l/111050.jpg,160,1981
1473,Julian,Gore Vidal,4.16,"4,271",/book/show/8719.Julian,https://d2arxad8u2l0g7.cloudfront.net/books/1414617981l/8719.jpg,528,1964
1474,The Killer Inside Me,Jim Thompson,3.90,"12,503",/book/show/298663.The_Killer_Inside_Me,https://d2arxad8u2l0g7.cloudfront.net/books/1403187402l/298663.jpg,244,1952
1475,An American Dream,Norman Mailer,3.47,"2,513",/book/show/131793.An_American_Dream,https://d2arxad8u2l0g7.cloudfront.net/books/1320403641l/131793.jpg,288,1965
1476,Lady into Fox,David Garnett,3.74,503,/book/show/785371.Lady_into_Fox,https://d2arxad8u2l0g7.cloudfront.net/books/1328694283l/785371.jpg,78,1922
1477,The Curious Incident of the Dog in the Night-Time,Mark Haddon,3.84,"850,004",/book/show/1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time,https://d2arxad8u2l0g7.cloudfront.net/books/1327882682l/1618.jpg,226,2003
1478,If He Hollers Let Him Go,Chester Himes,3.92,"1,279",/book/show/52472.If_He_Hollers_Let_Him_Go,https://d2arxad8u2l0g7.cloudfront.net/books/1388201103l/52472.jpg,224,1945
1479,Rhinoceros and Other Plays,Eugène Ionesco,really liked it 4.00,"1,700",/book/show/323823.Rhinoceros_and_Other_Plays,https://d2arxad8u2l0g7.cloudfront.net/books/1347454436l/323823.jpg,141,1959
1480,"My Brilliant Friend (The Neapolitan Novels, #1)",Elena Ferrante,3.88,"50,279",/book/show/13586707-my-brilliant-friend,https://d2arxad8u2l0g7.cloudfront.net/books/1343064947l/13586707.jpg,331,2011
1481,Flaubert's Parrot,Julian Barnes,3.68,"8,491",/book/show/2176.Flaubert_s_Parrot,https://d2arxad8u2l0g7.cloudfront.net/books/1400866083l/2176.jpg,190,1984
1482,Matterhorn,Karl Marlantes,4.28,"22,365",/book/show/6411016-matterhorn,https://d2arxad8u2l0g7.cloudfront.net/books/1431983015l/6411016.jpg,663,2009
1483,Suite Française,Irène Némirovsky,3.80,"46,112",/book/show/43944.Suite_Fran_aise,https://d2arxad8u2l0g7.cloudfront.net/books/1320445773l/43944.jpg,431,2004
1484,"The Clan of the Cave Bear (Earth's Children, #1)",Jean M. Auel,4.01,"177,085",/book/show/1295.The_Clan_of_the_Cave_Bear,https://d2arxad8u2l0g7.cloudfront.net/books/1385331302l/1295.jpg,512,1980
1485,"The Last Good Kiss (C.W. Sughrue, #1)",James Crumley,4.11,"3,996",/book/show/523795.The_Last_Good_Kiss,https://d2arxad8u2l0g7.cloudfront.net/books/1333578437l/523795.jpg,244,1978
1486,The Radiant Way,Margaret Drabble,3.74,734,/book/show/105040.The_Radiant_Way,https://d2arxad8u2l0g7.cloudfront.net/books/1449697290l/105040.jpg,396,1987
1487,A Ilustre Casa de Ramires,Eça de Queirós,3.85,693,/book/show/1077813.A_Ilustre_Casa_de_Ramires,https://d2arxad8u2l0g7.cloudfront.net/books/1270000479l/1077813.jpg,312,1900
1488,The Flight from the Enchanter,Iris Murdoch,3.71,606,/book/show/536119.The_Flight_from_the_Enchanter,https://d2arxad8u2l0g7.cloudfront.net/books/1345767827l/536119.jpg,304,1956
1489,Eustace and Hilda,L.P. Hartley,3.84,136,/book/show/89915.Eustace_and_Hilda,https://d2arxad8u2l0g7.cloudfront.net/books/1320554768l/89915.jpg,876,1944
1490,Ray,Barry Hannah,really liked it 4.00,966,/book/show/93242.Ray,https://d2arxad8u2l0g7.cloudfront.net/books/1382420043l/93242.jpg,128,1980
1491,Tripmaster Monkey: His Fake Book,Maxine Hong Kingston,3.48,839,/book/show/85651.Tripmaster_Monkey,https://d2arxad8u2l0g7.cloudfront.net/books/1320548680l/85651.jpg,352,1989
1492,The Horse Whisperer,Nicholas Evans,3.75,"39,278",/book/show/479415.The_Horse_Whisperer,https://d2arxad8u2l0g7.cloudfront.net/books/1320410310l/479415.jpg,451,1995
1493,The Golden Gate,Vikram Seth,4.09,"3,087",/book/show/768496.The_Golden_Gate,https://d2arxad8u2l0g7.cloudfront.net/books/1403186046l/768496.jpg,307,1986
1494,"Gateway (Heechee Saga, #1)",Frederik Pohl,4.07,"28,704",/book/show/218427.Gateway,https://d2arxad8u2l0g7.cloudfront.net/books/1441698400l/218427.jpg,288,84
1495,Machine Dreams,Jayne Anne Phillips,3.69,501,/book/show/420187.Machine_Dreams,https://d2arxad8u2l0g7.cloudfront.net/books/1320451634l/420187.jpg,352,1984
1496,A Princess of Mars: A Graphic Novel,Edgar Rice Burroughs,3.79,"39,552",/book/show/13426747-a-princess-of-mars,https://d2arxad8u2l0g7.cloudfront.net/books/1344700923l/13426747.jpg,131,2012
1497,Two Serious Ladies,Jane Bowles,3.79,"1,570",/book/show/215262.Two_Serious_Ladies,https://d2arxad8u2l0g7.cloudfront.net/books/1172774282l/215262.jpg,234,1946
1498,Mr. American,George MacDonald Fraser,3.89,404,/book/show/401914.Mr_American,https://d2arxad8u2l0g7.cloudfront.net/books/1174446965l/401914.jpg,585,1980
1499,The Dogs of March,Ernest Hebert,3.54,343,/book/show/23264131-the-dogs-of-march,https://d2arxad8u2l0g7.cloudfront.net/books/1420737494l/23264131.jpg,269,1979
1500,The Loser,Thomas Bernhard,4.09,"3,665",/book/show/92570.The_Loser,https://d2arxad8u2l0g7.cloudfront.net/books/1320475357l/92570.jpg,190,1983
